,KL divergence,Top5 events recall,Top10 events recall,R2 of Frameshift ratio,Coll_I_Top5,Coll_I_Top10,KLD_IDL,Top5_IDL,Top10_IDL,W1-distance_IDL,delratio_r2,Kendall_tau_IDL,End_date,L2_Lambda,args.Fix_params,N_sample,cell
86,0.7657238967742998,3.148278905560459,6.332744924977935,0.7755648320647922,3.2815533980582523,6.527802294792586,0.3275129193366403,3.5507502206531334,7.768755516328332,0.09118033166089608,0.6847037813022808,0.7264108211002722,Oct14-23:43,0.0,None,300,E14TG2A
87,0.7840009299448024,3.176522506619594,6.328331862312445,0.7967563119069627,3.3071491615180935,6.509267431597529,0.31573112331403846,3.5507502206531334,7.802294792586054,0.08583244712114953,0.6527013087981497,0.7317301772675344,Oct14-23:51,0.0,None,300,E14TG2A
88,0.9476440871185364,3.023830538393645,5.664607237422771,0.7938560567157108,3.1588702559576345,5.865842894969108,0.4203170712473704,3.4024713150926744,6.929390997352162,0.09526722844395366,0.7291479766345189,0.6549595737378358,Oct14-23:57,0.0,None,300,BOB
89,0.9935705385122379,3.0079435127978815,5.646954986760812,0.809430162577651,3.124448367166814,5.819947043248014,0.4295560433911833,3.3768755516328333,6.904677846425419,0.08571238261144652,0.7332775119106824,0.6606358022889925,Oct14-23:16,0.0,None,300,BOB
90,1.0068693813906502,3.0044130626654897,5.6107678729037955,0.8129842465350589,3.125330979699912,5.789938217122683,0.43287343261333483,3.3742277140335393,6.904677846425419,0.08630373201957545,0.708266253433852,0.6610070621145337,Oct15-00:6,0.0,None,300,BOB
91,0.7958834227059441,3.1703442188879083,6.306266548984995,0.7943646281570421,3.3097969991173875,6.489849955869373,0.32521571589006426,3.5119152691968227,7.751985878199471,0.08868893700590692,0.6807609425672198,0.7289633948282659,Oct14-23:32,0.0,None,300,E14TG2A
92,1.0401773590788521,3.0097087378640777,5.614298323036187,0.8150748023237848,3.127978817299206,5.802294792586054,0.44822789845906696,3.3609885260370698,6.852603706972639,0.08612469736915283,0.7158860587857007,0.6590090235612142,Oct14-23:31,0.0,None,300,BOB
93,0.7761593721741243,3.1853486319505735,6.372462488967344,0.8007596300711826,3.3045013239187995,6.562224183583407,0.3119597644913216,3.556045895851721,7.855251544571933,0.08643645841594697,0.6849538839676171,0.7345699635634565,Oct14-22:54,0.0,None,300,E14TG2A
94,0.9750828076538688,3.002647837599294,5.630185348631951,0.8035685185497611,3.136804942630185,5.8261253309797,0.41842032854395983,3.3883495145631066,6.906443071491615,0.08729077534395147,0.7094491917704828,0.661718988078306,Oct14-23:0,0.0,None,300,BOB
95,0.7529000073855469,3.1844660194174756,6.363636363636363,0.8011340378829723,3.3106796116504853,6.545454545454546,0.3030210941499003,3.5533980582524274,7.862312444836717,0.08589093950888466,0.6616528091775474,0.733957342146219,Oct14-23:16,0.0,None,300,E14TG2A
96,0.7828828816426242,3.148278905560459,6.306266548984995,0.794110899248285,3.2833186231244484,6.4624889673433366,0.31675894690973183,3.5428067078552514,7.772285966460724,0.08363069406511901,0.6604567570336731,0.7286332256055412,Oct14-23:25,0.0,None,300,E14TG2A
97,1.1283385171855012,3.001765225066196,5.599293909973522,0.7994486518591255,3.1262135922330097,5.793468667255075,0.49041438633590473,3.3645189761694616,6.872903795233892,0.09116420258938664,0.7210802322199451,0.660520383398207,Oct14-23:23,0.0,None,300,BOB
98,0.7874738427909832,3.1959399823477495,6.366284201235658,0.7908069501508336,3.316857899382171,6.526919682259488,0.3199552069444273,3.555163283318623,7.820829655781112,0.08725244471103942,0.6829247904330068,0.7310246041475409,Oct14-23:9,0.0,None,300,E14TG2A
99,1.0248140324390471,3.0079435127978815,5.631950573698147,0.7810479150656904,3.1350397175639895,5.802294792586054,0.4564210702076373,3.3759929390997354,6.889673433362754,0.09433369880969934,0.7152064670291627,0.6513808668987212,Oct14-23:7,0.0,None,300,BOB
100,0.7339131627478436,3.1871138570167696,6.342453662842012,0.8197528446696938,3.3124448367166814,6.525154457193292,0.29259660688049055,3.5454545454545454,7.802294792586054,0.07858283208888545,0.6451169350197024,0.7336693810282848,Oct15-00:7,0.0,None,300,E14TG2A
101,0.7952042734587446,3.153574580759047,6.254192409532215,0.7896021708729293,3.2921447484554283,6.4527802294792584,0.3255287762516159,3.5013239187996468,7.70873786407767,0.09030104157953779,0.6866205746020678,0.7282141367345514,Oct14-23:1,0.0,None,300,E14TG2A
102,0.936836870240881,3.0423654015887025,5.693733451015005,0.8139005301268231,3.159752868490733,5.868490732568403,0.4008115234441,3.4007060900264783,6.927625772285967,0.08590977097142732,0.7274718432692158,0.6625235351432532,Oct14-23:20,0.0,None,500,BOB
